query_id,split,family,persona,coords,arm,attr_used,treq_used,k,ledger,fid,released,gt_action,leak,over,rule,reason,canary_ref,gt_peritem_tier
Q0181,standard,,F_PAY:E_F_PAY,gt,menu,AB,2,5,,G04-00149,0,withhold,0,0,menu,template-level,,0
Q0181,standard,,F_PAY:E_F_PAY,gt,abac_perm,AB,2,5,,G04-00149,0,withhold,0,0,abac_perm,cell-miss,,0
Q0181,standard,,F_PAY:E_F_PAY,gt,abac_restr,AB,2,5,,G04-00149,0,withhold,0,0,abac_restr,cell-miss,,0
Q0181,standard,,F_PAY:E_F_PAY,gt,idpdm,AB,2,5,,G04-00149,0,withhold,0,0,C1,cell-miss(AB),,0
Q0182,standard,,F_CMP:E_F_CMP,gt,ungoverned,AB,2,5,,G04-00204,1,release,0,0,-,no-governance,,2
Q0182,standard,,F_CMP:E_F_CMP,gt,menu,AB,2,5,,G04-00204,1,release,0,0,menu,template-level,,2
Q0182,standard,,F_CMP:E_F_CMP,gt,abac_perm,AB,2,5,,G04-00204,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0182,standard,,F_CMP:E_F_CMP,gt,abac_restr,AB,2,5,,G04-00204,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0182,standard,,F_CMP:E_F_CMP,gt,idpdm,AB,2,5,,G04-00204,1,release,0,0,R3,R3:ok,,2
Q0183,standard,,F_CMP:E_F_CMP,gt,ungoverned,AB,2,5,,G04-00229,1,release,0,0,-,no-governance,,2
Q0183,standard,,F_CMP:E_F_CMP,gt,menu,AB,2,5,,G04-00229,1,release,0,0,menu,template-level,,2
Q0183,standard,,F_CMP:E_F_CMP,gt,abac_perm,AB,2,5,,G04-00229,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0183,standard,,F_CMP:E_F_CMP,gt,abac_restr,AB,2,5,,G04-00229,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0183,standard,,F_CMP:E_F_CMP,gt,idpdm,AB,2,5,,G04-00229,1,release,0,0,R3,R3:ok,,2
Q0184,standard,,H_HR:E_H_HR,gt,ungoverned,PH,2,5,,G10-02237,1,release,0,0,-,no-governance,,2
Q0184,standard,,H_HR:E_H_HR,gt,menu,PH,2,5,,G10-02237,1,release,0,0,menu,template-level,,2
Q0184,standard,,H_HR:E_H_HR,gt,abac_perm,PH,2,5,,G10-02237,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0184,standard,,H_HR:E_H_HR,gt,abac_restr,PH,2,5,,G10-02237,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0184,standard,,H_HR:E_H_HR,gt,idpdm,PH,2,5,,G10-02237,1,release,0,0,R3,R3:ok,,2
Q0185,standard,,H_HR:E_H_HR,gt,ungoverned,PH,2,5,,G10-02233,1,release,0,0,-,no-governance,,2
Q0185,standard,,H_HR:E_H_HR,gt,menu,PH,2,5,,G10-02233,1,release,0,0,menu,template-level,,2
Q0185,standard,,H_HR:E_H_HR,gt,abac_perm,PH,2,5,,G10-02233,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0185,standard,,H_HR:E_H_HR,gt,abac_restr,PH,2,5,,G10-02233,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0185,standard,,H_HR:E_H_HR,gt,idpdm,PH,2,5,,G10-02233,1,release,0,0,R3,R3:ok,,2
Q0186,standard,,F_PAY:E_F_PAY,gt,ungoverned,PH,2,5,,G10-02268,1,release,0,0,-,no-governance,,2
Q0186,standard,,F_PAY:E_F_PAY,gt,menu,PH,2,5,,G10-02268,1,release,0,0,menu,template-level,,2
Q0186,standard,,F_PAY:E_F_PAY,gt,abac_perm,PH,2,5,,G10-02268,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0186,standard,,F_PAY:E_F_PAY,gt,abac_restr,PH,2,5,,G10-02268,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0186,standard,,F_PAY:E_F_PAY,gt,idpdm,PH,2,5,,G10-02268,1,release,0,0,R3,R3:ok,,2
Q0187,standard,,F_PAY:E_F_PAY,gt,ungoverned,PH,2,5,,G10-02235,1,release,0,0,-,no-governance,,2
Q0187,standard,,F_PAY:E_F_PAY,gt,menu,PH,2,5,,G10-02235,1,release,0,0,menu,template-level,,2
Q0187,standard,,F_PAY:E_F_PAY,gt,abac_perm,PH,2,5,,G10-02235,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0187,standard,,F_PAY:E_F_PAY,gt,abac_restr,PH,2,5,,G10-02235,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0187,standard,,F_PAY:E_F_PAY,gt,idpdm,PH,2,5,,G10-02235,1,release,0,0,R3,R3:ok,,2
Q0188,standard,,F_CMP:E_F_CMP,gt,ungoverned,PH,2,5,,G10-02225,1,release,0,0,-,no-governance,,2
Q0188,standard,,F_CMP:E_F_CMP,gt,menu,PH,2,5,,G10-02225,1,release,0,0,menu,template-level,,2
Q0188,standard,,F_CMP:E_F_CMP,gt,abac_perm,PH,2,5,,G10-02225,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0188,standard,,F_CMP:E_F_CMP,gt,abac_restr,PH,2,5,,G10-02225,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0188,standard,,F_CMP:E_F_CMP,gt,idpdm,PH,2,5,,G10-02225,1,release,0,0,R3,R3:ok,,2
Q0189,standard,,F_CMP:E_F_CMP,gt,ungoverned,PH,2,5,,G10-02203,1,release,0,0,-,no-governance,,2
Q0189,standard,,F_CMP:E_F_CMP,gt,menu,PH,2,5,,G10-02203,1,release,0,0,menu,template-level,,2
Q0189,standard,,F_CMP:E_F_CMP,gt,abac_perm,PH,2,5,,G10-02203,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0189,standard,,F_CMP:E_F_CMP,gt,abac_restr,PH,2,5,,G10-02203,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0189,standard,,F_CMP:E_F_CMP,gt,idpdm,PH,2,5,,G10-02203,1,release,0,0,R3,R3:ok,,2
Q0190,standard,,B_BR:E_B_BR,gt,ungoverned,PH,2,5,,G10-02267,1,withhold,1,0,-,no-governance,,0
Q0190,standard,,B_BR:E_B_BR,gt,menu,PH,2,5,,G10-02267,1,withhold,1,0,menu,template-level,,0
Q0190,standard,,B_BR:E_B_BR,gt,abac_perm,PH,2,5,,G10-02267,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0190,standard,,B_BR:E_B_BR,gt,abac_restr,PH,2,5,,G10-02267,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0190,standard,,B_BR:E_B_BR,gt,idpdm,PH,2,5,,G10-02267,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0191,standard,,B_BR:E_B_BR,gt,ungoverned,PH,2,5,,G10-02251,1,withhold,1,0,-,no-governance,,0
Q0191,standard,,B_BR:E_B_BR,gt,menu,PH,2,5,,G10-02251,1,withhold,1,0,menu,template-level,,0
Q0191,standard,,B_BR:E_B_BR,gt,abac_perm,PH,2,5,,G10-02251,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0191,standard,,B_BR:E_B_BR,gt,abac_restr,PH,2,5,,G10-02251,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0191,standard,,B_BR:E_B_BR,gt,idpdm,PH,2,5,,G10-02251,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0192,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,PH,2,5,,G10-02233,1,withhold,1,0,-,no-governance,,0
Q0192,standard,,B_RHQ:E_B_RHQ,gt,menu,PH,2,5,,G10-02233,1,withhold,1,0,menu,template-level,,0
Q0192,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,PH,2,5,,G10-02233,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0192,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,PH,2,5,,G10-02233,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0192,standard,,B_RHQ:E_B_RHQ,gt,idpdm,PH,2,5,,G10-02233,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0193,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,PH,2,5,,G10-02231,1,withhold,1,0,-,no-governance,,0
Q0193,standard,,B_RHQ:E_B_RHQ,gt,menu,PH,2,5,,G10-02231,1,withhold,1,0,menu,template-level,,0
Q0193,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,PH,2,5,,G10-02231,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0193,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,PH,2,5,,G10-02231,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0193,standard,,B_RHQ:E_B_RHQ,gt,idpdm,PH,2,5,,G10-02231,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0194,standard,,H_HR:E_H_HR,gt,ungoverned,PH,3,5,,G10-02144,1,release,0,0,-,no-governance,,3
Q0194,standard,,H_HR:E_H_HR,gt,menu,PH,3,5,,G10-02144,1,release,0,0,menu,template-level,,3
Q0194,standard,,H_HR:E_H_HR,gt,abac_perm,PH,3,5,,G10-02144,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0194,standard,,H_HR:E_H_HR,gt,abac_restr,PH,3,5,,G10-02144,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0194,standard,,H_HR:E_H_HR,gt,idpdm,PH,3,5,,G10-02144,1,release,0,0,R3,R3:ok,,3
Q0195,standard,,H_HR:E_H_HR,gt,ungoverned,PH,3,5,,G10-02134,1,release,0,0,-,no-governance,,3
Q0195,standard,,H_HR:E_H_HR,gt,menu,PH,3,5,,G10-02134,1,release,0,0,menu,template-level,,3
Q0195,standard,,H_HR:E_H_HR,gt,abac_perm,PH,3,5,,G10-02134,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0195,standard,,H_HR:E_H_HR,gt,abac_restr,PH,3,5,,G10-02134,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0195,standard,,H_HR:E_H_HR,gt,idpdm,PH,3,5,,G10-02134,1,release,0,0,R3,R3:ok,,3
Q0196,standard,,F_PAY:E_F_PAY,gt,ungoverned,PH,3,5,,G10-02159,1,release,0,0,-,no-governance,,3
Q0196,standard,,F_PAY:E_F_PAY,gt,menu,PH,3,5,,G10-02159,1,release,0,0,menu,template-level,,3
Q0196,standard,,F_PAY:E_F_PAY,gt,abac_perm,PH,3,5,,G10-02159,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0196,standard,,F_PAY:E_F_PAY,gt,abac_restr,PH,3,5,,G10-02159,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0196,standard,,F_PAY:E_F_PAY,gt,idpdm,PH,3,5,,G10-02159,1,release,0,0,R3,R3:ok,,3
Q0197,standard,,F_PAY:E_F_PAY,gt,ungoverned,PH,3,5,,G10-02158,1,release,0,0,-,no-governance,,3
Q0197,standard,,F_PAY:E_F_PAY,gt,menu,PH,3,5,,G10-02158,1,release,0,0,menu,template-level,,3
Q0197,standard,,F_PAY:E_F_PAY,gt,abac_perm,PH,3,5,,G10-02158,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0197,standard,,F_PAY:E_F_PAY,gt,abac_restr,PH,3,5,,G10-02158,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0197,standard,,F_PAY:E_F_PAY,gt,idpdm,PH,3,5,,G10-02158,1,release,0,0,R3,R3:ok,,3
Q0198,standard,,F_CMP:E_F_CMP,gt,ungoverned,PH,3,5,,G10-02149,1,release,0,0,-,no-governance,,3
Q0198,standard,,F_CMP:E_F_CMP,gt,menu,PH,3,5,,G10-02149,1,release,0,0,menu,template-level,,3
Q0198,standard,,F_CMP:E_F_CMP,gt,abac_perm,PH,3,5,,G10-02149,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0198,standard,,F_CMP:E_F_CMP,gt,abac_restr,PH,3,5,,G10-02149,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0198,standard,,F_CMP:E_F_CMP,gt,idpdm,PH,3,5,,G10-02149,1,release,0,0,R3,R3:ok,,3
Q0199,standard,,F_CMP:E_F_CMP,gt,ungoverned,PH,3,5,,G10-02143,1,release,0,0,-,no-governance,,3
Q0199,standard,,F_CMP:E_F_CMP,gt,menu,PH,3,5,,G10-02143,1,release,0,0,menu,template-level,,3
Q0199,standard,,F_CMP:E_F_CMP,gt,abac_perm,PH,3,5,,G10-02143,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0199,standard,,F_CMP:E_F_CMP,gt,abac_restr,PH,3,5,,G10-02143,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0199,standard,,F_CMP:E_F_CMP,gt,idpdm,PH,3,5,,G10-02143,1,release,0,0,R3,R3:ok,,3
Q0200,standard,,B_BR:E_B_BR,gt,ungoverned,PH,3,5,,G10-02125,1,withhold,1,0,-,no-governance,,0
Q0200,standard,,B_BR:E_B_BR,gt,menu,PH,3,5,,G10-02125,1,withhold,1,0,menu,template-level,,0
Q0200,standard,,B_BR:E_B_BR,gt,abac_perm,PH,3,5,,G10-02125,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0200,standard,,B_BR:E_B_BR,gt,abac_restr,PH,3,5,,G10-02125,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0200,standard,,B_BR:E_B_BR,gt,idpdm,PH,3,5,,G10-02125,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0201,standard,,B_BR:E_B_BR,gt,ungoverned,PH,3,5,,G10-02161,1,withhold,1,0,-,no-governance,,0
Q0201,standard,,B_BR:E_B_BR,gt,menu,PH,3,5,,G10-02161,1,withhold,1,0,menu,template-level,,0
Q0201,standard,,B_BR:E_B_BR,gt,abac_perm,PH,3,5,,G10-02161,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0201,standard,,B_BR:E_B_BR,gt,abac_restr,PH,3,5,,G10-02161,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0201,standard,,B_BR:E_B_BR,gt,idpdm,PH,3,5,,G10-02161,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0202,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,PH,3,5,,G10-02146,1,withhold,1,0,-,no-governance,,0
Q0202,standard,,B_RHQ:E_B_RHQ,gt,menu,PH,3,5,,G10-02146,1,withhold,1,0,menu,template-level,,0
Q0202,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,PH,3,5,,G10-02146,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0202,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,PH,3,5,,G10-02146,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0202,standard,,B_RHQ:E_B_RHQ,gt,idpdm,PH,3,5,,G10-02146,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0203,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,PH,3,5,,G10-02130,1,withhold,1,0,-,no-governance,,0
Q0203,standard,,B_RHQ:E_B_RHQ,gt,menu,PH,3,5,,G10-02130,1,withhold,1,0,menu,template-level,,0
Q0203,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,PH,3,5,,G10-02130,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0203,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,PH,3,5,,G10-02130,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0203,standard,,B_RHQ:E_B_RHQ,gt,idpdm,PH,3,5,,G10-02130,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0204,standard,,S_ACC:E_S_ACC,gt,ungoverned,PH,3,5,,G10-02149,1,withhold,1,0,-,no-governance,,0
Q0204,standard,,S_ACC:E_S_ACC,gt,menu,PH,3,5,,G10-02149,1,withhold,1,0,menu,template-level,,0
Q0204,standard,,S_ACC:E_S_ACC,gt,abac_perm,PH,3,5,,G10-02149,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0204,standard,,S_ACC:E_S_ACC,gt,abac_restr,PH,3,5,,G10-02149,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0204,standard,,S_ACC:E_S_ACC,gt,idpdm,PH,3,5,,G10-02149,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0205,standard,,S_ACC:E_S_ACC,gt,ungoverned,PH,3,5,,G10-02148,1,withhold,1,0,-,no-governance,,0
Q0205,standard,,S_ACC:E_S_ACC,gt,menu,PH,3,5,,G10-02148,1,withhold,1,0,menu,template-level,,0
Q0205,standard,,S_ACC:E_S_ACC,gt,abac_perm,PH,3,5,,G10-02148,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0205,standard,,S_ACC:E_S_ACC,gt,abac_restr,PH,3,5,,G10-02148,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0205,standard,,S_ACC:E_S_ACC,gt,idpdm,PH,3,5,,G10-02148,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0206,standard,,S_ACC:E_S_ACC,gt,ungoverned,FA,1,5,,G07-00587,1,release,0,0,-,no-governance,,1
Q0206,standard,,S_ACC:E_S_ACC,gt,menu,FA,1,5,,G07-00587,1,release,0,0,menu,template-level,,1
Q0206,standard,,S_ACC:E_S_ACC,gt,abac_perm,FA,1,5,,G07-00587,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,1
Q0206,standard,,S_ACC:E_S_ACC,gt,abac_restr,FA,1,5,,G07-00587,1,release,0,0,abac_restr,tier 1<=max 3,,1
Q0206,standard,,S_ACC:E_S_ACC,gt,idpdm,FA,1,5,,G07-00587,1,release,0,0,R3,R3:ok,,1
Q0207,standard,,F_CMP:E_F_CMP,gt,ungoverned,FA,1,5,,G07-00587,1,release,0,0,-,no-governance,,1
Q0207,standard,,F_CMP:E_F_CMP,gt,menu,FA,1,5,,G07-00587,1,release,0,0,menu,template-level,,1
Q0207,standard,,F_CMP:E_F_CMP,gt,abac_perm,FA,1,5,,G07-00587,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,1
Q0207,standard,,F_CMP:E_F_CMP,gt,abac_restr,FA,1,5,,G07-00587,1,release,0,0,abac_restr,tier 1<=max 3,,1
Q0207,standard,,F_CMP:E_F_CMP,gt,idpdm,FA,1,5,,G07-00587,1,release,0,0,R3,R3:ok,,1
Q0208,standard,,H_HR:E_H_HR,gt,ungoverned,FA,1,5,,G07-00587,1,withhold,1,0,-,no-governance,,0
Q0208,standard,,H_HR:E_H_HR,gt,menu,FA,1,5,,G07-00587,0,withhold,0,0,menu,template-level,,0
Q0208,standard,,H_HR:E_H_HR,gt,abac_perm,FA,1,5,,G07-00587,0,withhold,0,0,abac_perm,cell-miss,,0
Q0208,standard,,H_HR:E_H_HR,gt,abac_restr,FA,1,5,,G07-00587,0,withhold,0,0,abac_restr,cell-miss,,0
Q0208,standard,,H_HR:E_H_HR,gt,idpdm,FA,1,5,,G07-00587,0,withhold,0,0,C1,cell-miss(FA),,0
Q0209,standard,,F_PAY:E_F_PAY,gt,ungoverned,FA,1,5,,G07-00587,1,withhold,1,0,-,no-governance,,0
Q0209,standard,,F_PAY:E_F_PAY,gt,menu,FA,1,5,,G07-00587,0,withhold,0,0,menu,template-level,,0
Q0209,standard,,F_PAY:E_F_PAY,gt,abac_perm,FA,1,5,,G07-00587,0,withhold,0,0,abac_perm,cell-miss,,0
Q0209,standard,,F_PAY:E_F_PAY,gt,abac_restr,FA,1,5,,G07-00587,0,withhold,0,0,abac_restr,cell-miss,,0
Q0209,standard,,F_PAY:E_F_PAY,gt,idpdm,FA,1,5,,G07-00587,0,withhold,0,0,C1,cell-miss(FA),,0
Q0210,standard,,B_BR:E_B_BR,gt,ungoverned,FA,1,5,,G07-00587,1,withhold,1,0,-,no-governance,,0
Q0210,standard,,B_BR:E_B_BR,gt,menu,FA,1,5,,G07-00587,0,withhold,0,0,menu,template-level,,0
Q0210,standard,,B_BR:E_B_BR,gt,abac_perm,FA,1,5,,G07-00587,0,withhold,0,0,abac_perm,cell-miss,,0
Q0210,standard,,B_BR:E_B_BR,gt,abac_restr,FA,1,5,,G07-00587,0,withhold,0,0,abac_restr,cell-miss,,0
Q0210,standard,,B_BR:E_B_BR,gt,idpdm,FA,1,5,,G07-00587,0,withhold,0,0,C1,cell-miss(FA),,0
Q0211,standard,,S_ACC:E_S_ACC,gt,ungoverned,FA,2,5,,G07-00696,1,release,0,0,-,no-governance,,2
Q0211,standard,,S_ACC:E_S_ACC,gt,menu,FA,2,5,,G07-00696,1,release,0,0,menu,template-level,,2
Q0211,standard,,S_ACC:E_S_ACC,gt,abac_perm,FA,2,5,,G07-00696,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0211,standard,,S_ACC:E_S_ACC,gt,abac_restr,FA,2,5,,G07-00696,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0211,standard,,S_ACC:E_S_ACC,gt,idpdm,FA,2,5,,G07-00696,1,release,0,0,R3,R3:ok,,2
Q0212,standard,,S_ACC:E_S_ACC,gt,ungoverned,FA,2,5,,G07-00777,1,release,0,0,-,no-governance,,2
Q0212,standard,,S_ACC:E_S_ACC,gt,menu,FA,2,5,,G07-00777,1,release,0,0,menu,template-level,,2
Q0212,standard,,S_ACC:E_S_ACC,gt,abac_perm,FA,2,5,,G07-00777,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0212,standard,,S_ACC:E_S_ACC,gt,abac_restr,FA,2,5,,G07-00777,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0212,standard,,S_ACC:E_S_ACC,gt,idpdm,FA,2,5,,G07-00777,1,release,0,0,R3,R3:ok,,2
Q0213,standard,,H_HR:E_H_HR,gt,ungoverned,FA,2,5,,G07-00777,1,withhold,1,0,-,no-governance,,0
Q0213,standard,,H_HR:E_H_HR,gt,menu,FA,2,5,,G07-00777,0,withhold,0,0,menu,template-level,,0
Q0213,standard,,H_HR:E_H_HR,gt,abac_perm,FA,2,5,,G07-00777,0,withhold,0,0,abac_perm,cell-miss,,0
Q0213,standard,,H_HR:E_H_HR,gt,abac_restr,FA,2,5,,G07-00777,0,withhold,0,0,abac_restr,cell-miss,,0
Q0213,standard,,H_HR:E_H_HR,gt,idpdm,FA,2,5,,G07-00777,0,withhold,0,0,C1,cell-miss(FA),,0
Q0214,standard,,H_HR:E_H_HR,gt,ungoverned,FA,2,5,,G07-00702,1,withhold,1,0,-,no-governance,,0
Q0214,standard,,H_HR:E_H_HR,gt,menu,FA,2,5,,G07-00702,0,withhold,0,0,menu,template-level,,0
Q0214,standard,,H_HR:E_H_HR,gt,abac_perm,FA,2,5,,G07-00702,0,withhold,0,0,abac_perm,cell-miss,,0
Q0214,standard,,H_HR:E_H_HR,gt,abac_restr,FA,2,5,,G07-00702,0,withhold,0,0,abac_restr,cell-miss,,0
Q0214,standard,,H_HR:E_H_HR,gt,idpdm,FA,2,5,,G07-00702,0,withhold,0,0,C1,cell-miss(FA),,0
Q0215,standard,,F_PAY:E_F_PAY,gt,ungoverned,FA,2,5,,G07-00774,1,withhold,1,0,-,no-governance,,0
Q0215,standard,,F_PAY:E_F_PAY,gt,menu,FA,2,5,,G07-00774,0,withhold,0,0,menu,template-level,,0
Q0215,standard,,F_PAY:E_F_PAY,gt,abac_perm,FA,2,5,,G07-00774,0,withhold,0,0,abac_perm,cell-miss,,0
Q0215,standard,,F_PAY:E_F_PAY,gt,abac_restr,FA,2,5,,G07-00774,0,withhold,0,0,abac_restr,cell-miss,,0
Q0215,standard,,F_PAY:E_F_PAY,gt,idpdm,FA,2,5,,G07-00774,0,withhold,0,0,C1,cell-miss(FA),,0
Q0216,standard,,F_PAY:E_F_PAY,gt,ungoverned,FA,2,5,,G07-00813,1,withhold,1,0,-,no-governance,,0
Q0216,standard,,F_PAY:E_F_PAY,gt,menu,FA,2,5,,G07-00813,0,withhold,0,0,menu,template-level,,0
Q0216,standard,,F_PAY:E_F_PAY,gt,abac_perm,FA,2,5,,G07-00813,0,withhold,0,0,abac_perm,cell-miss,,0
Q0216,standard,,F_PAY:E_F_PAY,gt,abac_restr,FA,2,5,,G07-00813,0,withhold,0,0,abac_restr,cell-miss,,0
Q0216,standard,,F_PAY:E_F_PAY,gt,idpdm,FA,2,5,,G07-00813,0,withhold,0,0,C1,cell-miss(FA),,0
Q0217,standard,,F_CMP:E_F_CMP,gt,ungoverned,FA,2,5,,G07-00693,1,release,0,0,-,no-governance,,2
Q0217,standard,,F_CMP:E_F_CMP,gt,menu,FA,2,5,,G07-00693,1,release,0,0,menu,template-level,,2
Q0217,standard,,F_CMP:E_F_CMP,gt,abac_perm,FA,2,5,,G07-00693,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0217,standard,,F_CMP:E_F_CMP,gt,abac_restr,FA,2,5,,G07-00693,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0217,standard,,F_CMP:E_F_CMP,gt,idpdm,FA,2,5,,G07-00693,1,release,0,0,R3,R3:ok,,2
Q0218,standard,,F_CMP:E_F_CMP,gt,ungoverned,FA,2,5,,G07-00741,1,release,0,0,-,no-governance,,2
Q0218,standard,,F_CMP:E_F_CMP,gt,menu,FA,2,5,,G07-00741,1,release,0,0,menu,template-level,,2
Q0218,standard,,F_CMP:E_F_CMP,gt,abac_perm,FA,2,5,,G07-00741,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0218,standard,,F_CMP:E_F_CMP,gt,abac_restr,FA,2,5,,G07-00741,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0218,standard,,F_CMP:E_F_CMP,gt,idpdm,FA,2,5,,G07-00741,1,release,0,0,R3,R3:ok,,2
Q0219,standard,,F_DW:E_F_DW,gt,ungoverned,SC,1,5,,G12-02475,1,release,0,0,-,no-governance,,1
Q0219,standard,,F_DW:E_F_DW,gt,menu,SC,1,5,,G12-02475,1,release,0,0,menu,template-level,,1
Q0219,standard,,F_DW:E_F_DW,gt,abac_perm,SC,1,5,,G12-02475,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,1
Q0219,standard,,F_DW:E_F_DW,gt,abac_restr,SC,1,5,,G12-02475,1,release,0,0,abac_restr,tier 1<=max 3,,1
Q0219,standard,,F_DW:E_F_DW,gt,idpdm,SC,1,5,,G12-02475,1,release,0,0,R3,R3:ok,,1
Q0220,standard,,H_HR:E_H_HR,gt,ungoverned,SC,1,5,,G12-02475,1,withhold,1,0,-,no-governance,,0
Q0220,standard,,H_HR:E_H_HR,gt,menu,SC,1,5,,G12-02475,0,withhold,0,0,menu,template-level,,0
Q0220,standard,,H_HR:E_H_HR,gt,abac_perm,SC,1,5,,G12-02475,0,withhold,0,0,abac_perm,cell-miss,,0
Q0220,standard,,H_HR:E_H_HR,gt,abac_restr,SC,1,5,,G12-02475,0,withhold,0,0,abac_restr,cell-miss,,0
Q0220,standard,,H_HR:E_H_HR,gt,idpdm,SC,1,5,,G12-02475,0,withhold,0,0,C1,cell-miss(SC),,0
Q0221,standard,,F_PAY:E_F_PAY,gt,ungoverned,SC,1,5,,G12-02475,1,withhold,1,0,-,no-governance,,0
Q0221,standard,,F_PAY:E_F_PAY,gt,menu,SC,1,5,,G12-02475,0,withhold,0,0,menu,template-level,,0
Q0221,standard,,F_PAY:E_F_PAY,gt,abac_perm,SC,1,5,,G12-02475,0,withhold,0,0,abac_perm,cell-miss,,0
